customer_id,loyalty_id,first_name,last_name,city,state,signup_date,loyalty_tier,preferred_store_id
CUS-03922,LOY-003922,Ava,Carter,Fort Worth,TX,2026-01-12,Standard,PH-005
CUS-03923,LOY-003923,Anthony,Nguyen,Plano,TX,2023-02-17,Standard,PH-002
CUS-03924,LOY-003924,Laura,Taylor,Frisco,TX,2026-03-15,Standard,PH-005
CUS-03925,LOY-003925,Ava,Taylor,Fort Worth,TX,2024-02-27,Gold,PH-002
CUS-03926,LOY-003926,Marcus,Johnson,Plano,TX,2024-05-01,Silver,PH-004
CUS-03927,LOY-003927,David,Hill,Fort Worth,TX,2026-03-09,Silver,PH-004
CUS-03928,LOY-003928,Laura,Smith,Dallas,TX,2022-01-04,Standard,PH-003
CUS-03929,LOY-003929,Ava,Reed,Plano,TX,2023-07-24,Standard,PH-001
CUS-03930,LOY-003930,Melissa,White,Plano,TX,2022-10-01,Gold,PH-002
CUS-03931,LOY-003931,Daniel,Lopez,Fort Worth,TX,2025-01-19,Standard,PH-001
CUS-03932,LOY-003932,John,Moore,Irving,TX,2024-05-17,Gold,PH-002
CUS-03933,LOY-003933,Laura,Brown,Frisco,TX,2025-06-18,Gold,PH-001
CUS-03934,LOY-003934,Marcus,Brown,Irving,TX,2025-06-12,Standard,PH-003
CUS-03935,LOY-003935,Melissa,Taylor,Frisco,TX,2023-07-20,Silver,PH-001
CUS-03936,LOY-003936,Daniel,Nguyen,Dallas,TX,2025-06-17,Standard,PH-002
CUS-03937,LOY-003937,Linda,Jackson,Frisco,TX,2022-05-09,Silver,PH-003
CUS-03938,LOY-003938,Anthony,Kim,Irving,TX,2023-09-22,Standard,PH-004
CUS-03939,LOY-003939,Robert,Hill,Fort Worth,TX,2024-02-25,Standard,PH-004
CUS-03940,LOY-003940,Liam,Carter,Irving,TX,2023-03-23,Standard,PH-005
CUS-03941,LOY-003941,Brandon,White,Frisco,TX,2026-02-14,Gold,PH-004
CUS-03942,LOY-003942,Olivia,Taylor,Frisco,TX,2023-12-31,Gold,PH-002
CUS-03943,LOY-003943,Ethan,Miller,Irving,TX,2025-11-04,Silver,PH-004
CUS-03944,LOY-003944,Daniel,White,Dallas,TX,2023-09-04,Gold,PH-001
CUS-03945,LOY-003945,Amanda,Martinez,Fort Worth,TX,2023-10-25,Standard,PH-002
CUS-03946,LOY-003946,Ava,White,Frisco,TX,2023-12-05,Standard,PH-002
CUS-03947,LOY-003947,Grace,Ross,Frisco,TX,2025-10-31,Silver,PH-005
CUS-03948,LOY-003948,Anthony,Brown,Plano,TX,2023-01-05,Gold,PH-005
CUS-03949,LOY-003949,Linda,Garcia,Dallas,TX,2023-09-08,Silver,PH-002
CUS-03950,LOY-003950,Linda,Tran,Frisco,TX,2024-01-10,Silver,PH-004
CUS-03951,LOY-003951,Ava,Moore,Dallas,TX,2024-02-05,Gold,PH-004
CUS-03952,LOY-003952,Sophia,Garcia,Plano,TX,2022-11-01,Silver,PH-001
CUS-03953,LOY-003953,Marcus,Ross,Fort Worth,TX,2024-07-26,Gold,PH-005
CUS-03954,LOY-003954,David,Garcia,Frisco,TX,2023-03-14,Standard,PH-002
CUS-03955,LOY-003955,Noah,Lee,Frisco,TX,2022-01-29,Gold,PH-003
CUS-03956,LOY-003956,Sophia,Chen,Irving,TX,2024-10-11,Gold,PH-004
CUS-03957,LOY-003957,Laura,Hill,Fort Worth,TX,2023-02-02,Standard,PH-005
CUS-03958,LOY-003958,Grace,Kim,Fort Worth,TX,2022-04-16,Standard,PH-001
CUS-03959,LOY-003959,Ava,Thomas,Fort Worth,TX,2024-09-10,Standard,PH-001
CUS-03960,LOY-003960,Sophia,Martinez,Fort Worth,TX,2022-06-22,Silver,PH-001
CUS-03961,LOY-003961,Jennifer,Ross,Plano,TX,2024-06-06,Silver,PH-005
CUS-03962,LOY-003962,Laura,Miller,Dallas,TX,2022-01-31,Silver,PH-005
CUS-03963,LOY-003963,Jennifer,Johnson,Irving,TX,2022-07-19,Standard,PH-005
CUS-03964,LOY-003964,Mia,Reed,Fort Worth,TX,2023-10-18,Silver,PH-003
CUS-03965,LOY-003965,Melissa,Patel,Irving,TX,2022-04-19,Silver,PH-005
CUS-03966,LOY-003966,Ethan,Lee,Plano,TX,2024-05-26,Gold,PH-002
CUS-03967,LOY-003967,Linda,White,Dallas,TX,2024-02-02,Silver,PH-002
CUS-03968,LOY-003968,Noah,Moore,Plano,TX,2022-01-26,Silver,PH-001
CUS-03969,LOY-003969,Robert,Miller,Plano,TX,2022-04-22,Standard,PH-005
CUS-03970,LOY-003970,Laura,Patel,Frisco,TX,2025-11-25,Standard,PH-003
CUS-03971,LOY-003971,Melissa,Miller,Frisco,TX,2026-02-26,Standard,PH-001
CUS-03972,LOY-003972,Sophia,White,Plano,TX,2022-02-25,Silver,PH-004
CUS-03973,LOY-003973,Emily,King,Dallas,TX,2023-10-08,Standard,PH-003
CUS-03974,LOY-003974,Kevin,Moore,Fort Worth,TX,2025-03-05,Standard,PH-001
CUS-03975,LOY-003975,Marcus,Reed,Irving,TX,2023-05-27,Standard,PH-005
CUS-03976,LOY-003976,Melissa,Carter,Plano,TX,2022-10-07,Silver,PH-001
CUS-03977,LOY-003977,Robert,Patel,Plano,TX,2025-04-17,Standard,PH-002
CUS-03978,LOY-003978,Mia,Miller,Dallas,TX,2024-02-02,Silver,PH-002
CUS-03979,LOY-003979,Ethan,Lee,Dallas,TX,2025-09-20,Gold,PH-005
CUS-03980,LOY-003980,Liam,King,Dallas,TX,2022-08-22,Standard,PH-003
CUS-03981,LOY-003981,Jessica,Nguyen,Plano,TX,2023-04-03,Gold,PH-001
CUS-03982,LOY-003982,John,Chen,Plano,TX,2024-01-15,Standard,PH-005
CUS-03983,LOY-003983,Anthony,Hill,Plano,TX,2022-11-21,Standard,PH-005
CUS-03984,LOY-003984,Daniel,Patel,Irving,TX,2025-10-23,Silver,PH-003
CUS-03985,LOY-003985,Melissa,Martinez,Frisco,TX,2023-01-16,Gold,PH-004
CUS-03986,LOY-003986,Sophia,Jackson,Frisco,TX,2025-06-02,Silver,PH-004
CUS-03987,LOY-003987,Grace,Lee,Plano,TX,2023-06-25,Gold,PH-005
CUS-03988,LOY-003988,Laura,Smith,Plano,TX,2023-07-03,Standard,PH-001
CUS-03989,LOY-003989,Ava,White,Fort Worth,TX,2024-01-01,Standard,PH-004
CUS-03990,LOY-003990,Liam,Wilson,Irving,TX,2025-07-04,Standard,PH-003
CUS-03991,LOY-003991,Mia,Garcia,Fort Worth,TX,2025-07-28,Gold,PH-003
CUS-03992,LOY-003992,Sarah,Lopez,Irving,TX,2023-04-21,Silver,PH-004
CUS-03993,LOY-003993,Liam,Tran,Frisco,TX,2025-11-10,Standard,PH-004
CUS-03994,LOY-003994,Anthony,Kim,Frisco,TX,2025-02-26,Standard,PH-003
CUS-03995,LOY-003995,Emily,Jackson,Irving,TX,2022-11-19,Silver,PH-002
CUS-03996,LOY-003996,Ethan,Davis,Dallas,TX,2025-06-22,Silver,PH-004
CUS-03997,LOY-003997,Sophia,Hill,Frisco,TX,2024-08-26,Silver,PH-002
CUS-03998,LOY-003998,Linda,Reed,Fort Worth,TX,2025-11-30,Silver,PH-002
CUS-03999,LOY-003999,Sophia,Wilson,Frisco,TX,2026-04-16,Silver,PH-004
CUS-04000,LOY-004000,Ava,Patel,Plano,TX,2023-11-24,Standard,PH-005
CUS-04001,LOY-004001,Brandon,Thomas,Irving,TX,2022-09-18,Gold,PH-005
CUS-04002,LOY-004002,Jessica,Patel,Plano,TX,2022-11-12,Silver,PH-002
CUS-04003,LOY-004003,Noah,Jackson,Irving,TX,2024-10-08,Gold,PH-002
CUS-04004,LOY-004004,Sophia,Hill,Frisco,TX,2024-08-30,Standard,PH-002
CUS-04005,LOY-004005,Ethan,Wilson,Irving,TX,2023-02-07,Gold,PH-005
CUS-04006,LOY-004006,Linda,Patel,Frisco,TX,2023-03-12,Gold,PH-003
CUS-04007,LOY-004007,Laura,Johnson,Frisco,TX,2024-10-21,Gold,PH-004
CUS-04008,LOY-004008,Linda,Anderson,Fort Worth,TX,2022-02-23,Silver,PH-001
CUS-04009,LOY-004009,Anthony,Moore,Fort Worth,TX,2022-10-29,Silver,PH-005
CUS-04010,LOY-004010,Emily,Garcia,Plano,TX,2025-06-15,Gold,PH-005
CUS-04011,LOY-004011,Grace,Anderson,Dallas,TX,2024-04-30,Standard,PH-003
CUS-04012,LOY-004012,Linda,Anderson,Fort Worth,TX,2022-06-20,Standard,PH-004
CUS-04013,LOY-004013,Grace,Davis,Plano,TX,2025-11-23,Silver,PH-001
CUS-04014,LOY-004014,Amanda,Chen,Dallas,TX,2024-10-15,Standard,PH-004
CUS-04015,LOY-004015,Melissa,Reed,Dallas,TX,2024-08-23,Gold,PH-002
CUS-04016,LOY-004016,Liam,Jackson,Dallas,TX,2022-07-15,Silver,PH-005
CUS-04017,LOY-004017,Olivia,Smith,Irving,TX,2025-02-08,Gold,PH-001
CUS-04018,LOY-004018,Jessica,Carter,Irving,TX,2026-02-07,Silver,PH-005
CUS-04019,LOY-004019,John,Hill,Plano,TX,2022-09-08,Silver,PH-004
CUS-04020,LOY-004020,Grace,Martinez,Fort Worth,TX,2026-04-23,Silver,PH-004
CUS-04021,LOY-004021,Anthony,Miller,Frisco,TX,2025-08-08,Silver,PH-002
CUS-04022,LOY-004022,Ava,Garcia,Plano,TX,2024-03-06,Gold,PH-003
CUS-04023,LOY-004023,Rachel,Jackson,Irving,TX,2023-02-25,Standard,PH-005
CUS-04024,LOY-004024,Marcus,Wilson,Plano,TX,2026-03-13,Gold,PH-005
CUS-04025,LOY-004025,Ethan,Nguyen,Dallas,TX,2023-03-17,Silver,PH-005
CUS-04026,LOY-004026,Daniel,Davis,Dallas,TX,2025-09-29,Standard,PH-002
CUS-04027,LOY-004027,Ethan,Smith,Irving,TX,2026-01-11,Silver,PH-005
CUS-04028,LOY-004028,David,Tran,Fort Worth,TX,2024-04-19,Silver,PH-001
CUS-04029,LOY-004029,Laura,Anderson,Fort Worth,TX,2023-04-05,Standard,PH-003
CUS-04030,LOY-004030,Linda,Lopez,Dallas,TX,2022-03-09,Standard,PH-004
CUS-04031,LOY-004031,Marcus,Miller,Frisco,TX,2026-05-03,Gold,PH-001
CUS-04032,LOY-004032,Marcus,Reed,Plano,TX,2025-03-08,Gold,PH-003
CUS-04033,LOY-004033,Ava,Garcia,Dallas,TX,2026-04-09,Standard,PH-002
CUS-04034,LOY-004034,Linda,Chen,Frisco,TX,2023-07-11,Standard,PH-004
CUS-04035,LOY-004035,Mia,Smith,Irving,TX,2025-09-07,Standard,PH-003
CUS-04036,LOY-004036,Jessica,White,Dallas,TX,2023-07-31,Standard,PH-005
CUS-04037,LOY-004037,Jessica,White,Frisco,TX,2022-07-01,Gold,PH-001
CUS-04038,LOY-004038,Jennifer,Smith,Irving,TX,2025-05-14,Standard,PH-001
CUS-04039,LOY-004039,Jennifer,Ross,Fort Worth,TX,2022-07-06,Standard,PH-004
CUS-04040,LOY-004040,Amanda,Nguyen,Fort Worth,TX,2025-09-02,Gold,PH-005
CUS-04041,LOY-004041,Mia,Anderson,Dallas,TX,2026-04-30,Standard,PH-001
CUS-04042,LOY-004042,Sophia,Taylor,Plano,TX,2022-03-21,Standard,PH-005
CUS-04043,LOY-004043,Jessica,Smith,Irving,TX,2022-09-01,Silver,PH-005
CUS-04044,LOY-004044,Robert,Moore,Dallas,TX,2025-06-25,Gold,PH-001
CUS-04045,LOY-004045,Linda,Nguyen,Plano,TX,2022-09-07,Standard,PH-003
CUS-04046,LOY-004046,Michael,Moore,Frisco,TX,2023-09-12,Gold,PH-003
CUS-04047,LOY-004047,Melissa,King,Plano,TX,2023-10-16,Standard,PH-001
CUS-04048,LOY-004048,Laura,King,Irving,TX,2025-03-04,Gold,PH-001
CUS-04049,LOY-004049,Emily,Garcia,Dallas,TX,2023-02-25,Gold,PH-004
CUS-04050,LOY-004050,Robert,Tran,Frisco,TX,2024-09-11,Standard,PH-001
CUS-04051,LOY-004051,Grace,Brown,Dallas,TX,2023-02-21,Standard,PH-001
CUS-04052,LOY-004052,Brandon,Anderson,Frisco,TX,2022-02-03,Standard,PH-003
CUS-04053,LOY-004053,David,Anderson,Dallas,TX,2022-11-27,Gold,PH-005
CUS-04054,LOY-004054,Grace,Taylor,Dallas,TX,2023-08-16,Standard,PH-001
CUS-04055,LOY-004055,Melissa,Johnson,Irving,TX,2025-07-18,Silver,PH-003
CUS-04056,LOY-004056,Melissa,Brown,Dallas,TX,2026-05-02,Gold,PH-002
CUS-04057,LOY-004057,Laura,Brown,Fort Worth,TX,2024-01-25,Silver,PH-004
CUS-04058,LOY-004058,Sophia,Smith,Plano,TX,2025-05-24,Standard,PH-002
CUS-04059,LOY-004059,Jessica,White,Dallas,TX,2022-03-18,Gold,PH-004
CUS-04060,LOY-004060,Sophia,Lopez,Dallas,TX,2025-09-08,Silver,PH-001
CUS-04061,LOY-004061,Grace,Garcia,Frisco,TX,2022-12-13,Standard,PH-002
CUS-04062,LOY-004062,Marcus,Kim,Frisco,TX,2022-04-09,Standard,PH-002
CUS-04063,LOY-004063,Jennifer,Patel,Plano,TX,2023-11-10,Standard,PH-004
CUS-04064,LOY-004064,Olivia,Anderson,Irving,TX,2025-09-17,Standard,PH-004
CUS-04065,LOY-004065,Jennifer,Smith,Fort Worth,TX,2023-06-03,Silver,PH-003
CUS-04066,LOY-004066,Sarah,Patel,Plano,TX,2026-04-01,Gold,PH-004
CUS-04067,LOY-004067,Ava,Nguyen,Dallas,TX,2022-01-05,Standard,PH-003
CUS-04068,LOY-004068,Sophia,Brown,Dallas,TX,2025-12-20,Silver,PH-005
CUS-04069,LOY-004069,Jessica,Lopez,Fort Worth,TX,2023-07-20,Gold,PH-005
CUS-04070,LOY-004070,Rachel,Smith,Irving,TX,2025-05-23,Silver,PH-005
CUS-04071,LOY-004071,Brandon,Lopez,Plano,TX,2022-04-30,Standard,PH-003
CUS-04072,LOY-004072,Marcus,Garcia,Frisco,TX,2024-06-05,Silver,PH-003
CUS-04073,LOY-004073,Mia,Reed,Plano,TX,2024-01-19,Silver,PH-005
CUS-04074,LOY-004074,Sophia,Carter,Plano,TX,2024-07-07,Gold,PH-001
CUS-04075,LOY-004075,David,Carter,Irving,TX,2024-04-07,Standard,PH-003
CUS-04076,LOY-004076,Anthony,Kim,Dallas,TX,2023-06-15,Silver,PH-001
CUS-04077,LOY-004077,Emily,Lee,Dallas,TX,2022-06-19,Silver,PH-003
CUS-04078,LOY-004078,Marcus,Chen,Dallas,TX,2024-02-14,Gold,PH-004
CUS-04079,LOY-004079,Sarah,Ross,Dallas,TX,2025-12-05,Gold,PH-004
CUS-04080,LOY-004080,Liam,White,Dallas,TX,2022-01-11,Standard,PH-004
CUS-04081,LOY-004081,Laura,Johnson,Fort Worth,TX,2022-05-01,Gold,PH-003
CUS-04082,LOY-004082,Grace,Jackson,Dallas,TX,2024-09-22,Standard,PH-005
CUS-04083,LOY-004083,Melissa,Lee,Irving,TX,2024-04-14,Standard,PH-002
CUS-04084,LOY-004084,Michael,Moore,Dallas,TX,2022-09-07,Silver,PH-002
CUS-04085,LOY-004085,Melissa,Chen,Plano,TX,2025-02-04,Standard,PH-002
CUS-04086,LOY-004086,Sarah,Johnson,Plano,TX,2023-08-05,Standard,PH-005
CUS-04087,LOY-004087,Daniel,Brown,Frisco,TX,2022-11-15,Gold,PH-002
CUS-04088,LOY-004088,Rachel,Lopez,Fort Worth,TX,2025-05-04,Silver,PH-001
CUS-04089,LOY-004089,Amanda,Ross,Dallas,TX,2022-03-21,Gold,PH-005
CUS-04090,LOY-004090,Daniel,Wilson,Fort Worth,TX,2022-08-26,Standard,PH-003
CUS-04091,LOY-004091,Grace,Hill,Dallas,TX,2023-05-20,Silver,PH-001
CUS-04092,LOY-004092,Liam,Patel,Plano,TX,2023-10-15,Silver,PH-002
CUS-04093,LOY-004093,Sarah,Jackson,Fort Worth,TX,2025-04-27,Standard,PH-001
CUS-04094,LOY-004094,Grace,Smith,Frisco,TX,2022-08-29,Gold,PH-003
CUS-04095,LOY-004095,Emily,Johnson,Dallas,TX,2025-05-11,Silver,PH-005
CUS-04096,LOY-004096,Linda,Lee,Plano,TX,2025-01-11,Standard,PH-001
CUS-04097,LOY-004097,Amanda,Nguyen,Dallas,TX,2025-06-27,Silver,PH-003
CUS-04098,LOY-004098,Linda,Nguyen,Dallas,TX,2025-06-09,Silver,PH-002
CUS-04099,LOY-004099,Grace,Jackson,Fort Worth,TX,2026-04-08,Standard,PH-003
CUS-04100,LOY-004100,Sophia,Brown,Fort Worth,TX,2024-04-19,Silver,PH-003
CUS-04101,LOY-004101,Ava,Taylor,Plano,TX,2025-02-01,Standard,PH-002
CUS-04102,LOY-004102,Jennifer,Taylor,Fort Worth,TX,2025-10-12,Gold,PH-005
CUS-04103,LOY-004103,Linda,Lee,Irving,TX,2023-03-31,Silver,PH-004
CUS-04104,LOY-004104,Jessica,Taylor,Dallas,TX,2025-10-11,Standard,PH-004
CUS-04105,LOY-004105,Jessica,Garcia,Dallas,TX,2025-09-29,Standard,PH-001
CUS-04106,LOY-004106,Linda,Anderson,Fort Worth,TX,2026-01-25,Gold,PH-004
CUS-04107,LOY-004107,Daniel,Chen,Irving,TX,2025-05-06,Gold,PH-001
CUS-04108,LOY-004108,Kevin,Patel,Fort Worth,TX,2023-10-24,Silver,PH-004
CUS-04109,LOY-004109,Grace,Kim,Fort Worth,TX,2025-03-17,Silver,PH-001
CUS-04110,LOY-004110,Jessica,Jackson,Frisco,TX,2023-01-18,Gold,PH-001
CUS-04111,LOY-004111,Laura,Lopez,Irving,TX,2025-03-06,Gold,PH-001
CUS-04112,LOY-004112,Noah,Nguyen,Frisco,TX,2022-11-10,Gold,PH-005
CUS-04113,LOY-004113,Grace,Johnson,Irving,TX,2022-01-31,Silver,PH-001
CUS-04114,LOY-004114,Ava,King,Irving,TX,2023-11-11,Silver,PH-004
CUS-04115,LOY-004115,Linda,Chen,Irving,TX,2026-03-29,Silver,PH-003
CUS-04116,LOY-004116,David,King,Dallas,TX,2024-03-28,Silver,PH-002
CUS-04117,LOY-004117,David,Smith,Dallas,TX,2023-04-02,Silver,PH-005
CUS-04118,LOY-004118,Jennifer,Nguyen,Fort Worth,TX,2025-02-04,Standard,PH-002
CUS-04119,LOY-004119,Rachel,Chen,Dallas,TX,2024-11-14,Silver,PH-002
CUS-04120,LOY-004120,Emily,Moore,Irving,TX,2025-06-15,Gold,PH-002
CUS-04121,LOY-004121,Ethan,Lopez,Irving,TX,2023-08-29,Silver,PH-003
CUS-04122,LOY-004122,David,Jackson,Irving,TX,2023-01-05,Silver,PH-001
CUS-04123,LOY-004123,Jessica,Nguyen,Plano,TX,2023-05-08,Gold,PH-002
CUS-04124,LOY-004124,Daniel,Miller,Plano,TX,2023-09-10,Gold,PH-001
CUS-04125,LOY-004125,Liam,King,Frisco,TX,2022-06-13,Silver,PH-002
CUS-04126,LOY-004126,Sophia,Hill,Frisco,TX,2023-12-02,Standard,PH-004
CUS-04127,LOY-004127,Olivia,Hill,Frisco,TX,2024-12-30,Silver,PH-003
CUS-04128,LOY-004128,David,Nguyen,Fort Worth,TX,2022-02-28,Silver,PH-002
CUS-04129,LOY-004129,Emily,Garcia,Irving,TX,2022-01-31,Standard,PH-003
CUS-04130,LOY-004130,Sarah,Kim,Irving,TX,2022-05-06,Standard,PH-002
CUS-04131,LOY-004131,Linda,Anderson,Plano,TX,2025-06-24,Silver,PH-005
CUS-04132,LOY-004132,Sophia,Kim,Plano,TX,2023-04-01,Standard,PH-003
CUS-04133,LOY-004133,Ethan,Johnson,Plano,TX,2024-12-11,Silver,PH-002
CUS-04134,LOY-004134,Robert,Ross,Dallas,TX,2022-10-14,Gold,PH-004
CUS-04135,LOY-004135,Anthony,Miller,Fort Worth,TX,2025-05-13,Standard,PH-004
CUS-04136,LOY-004136,Sarah,Hill,Irving,TX,2023-08-29,Standard,PH-005
CUS-04137,LOY-004137,Melissa,Carter,Dallas,TX,2023-09-11,Standard,PH-004
CUS-04138,LOY-004138,David,Johnson,Plano,TX,2022-09-02,Silver,PH-002
CUS-04139,LOY-004139,Brandon,Miller,Irving,TX,2024-02-23,Gold,PH-002
CUS-04140,LOY-004140,Emily,Lee,Irving,TX,2023-03-30,Standard,PH-003
CUS-04141,LOY-004141,Liam,King,Plano,TX,2022-09-06,Standard,PH-005
CUS-04142,LOY-004142,Sarah,Davis,Dallas,TX,2023-09-11,Gold,PH-003
CUS-04143,LOY-004143,Amanda,Miller,Plano,TX,2022-04-03,Silver,PH-001
CUS-04144,LOY-004144,Mia,Garcia,Dallas,TX,2022-08-06,Gold,PH-002
CUS-04145,LOY-004145,Ethan,Chen,Plano,TX,2024-02-05,Gold,PH-002
CUS-04146,LOY-004146,Emily,Lopez,Irving,TX,2022-06-23,Gold,PH-001
CUS-04147,LOY-004147,Amanda,King,Dallas,TX,2023-01-12,Gold,PH-005
CUS-04148,LOY-004148,Ethan,Patel,Irving,TX,2022-07-23,Silver,PH-002
CUS-04149,LOY-004149,Sarah,Patel,Irving,TX,2026-01-05,Gold,PH-003
CUS-04150,LOY-004150,Noah,Brown,Dallas,TX,2024-11-18,Gold,PH-003
CUS-04151,LOY-004151,Rachel,Lopez,Frisco,TX,2022-01-06,Gold,PH-004
CUS-04152,LOY-004152,Brandon,Lopez,Plano,TX,2023-04-10,Standard,PH-003
CUS-04153,LOY-004153,Grace,Jackson,Frisco,TX,2026-01-28,Standard,PH-002
CUS-04154,LOY-004154,Ava,Chen,Dallas,TX,2024-02-28,Gold,PH-004
CUS-04155,LOY-004155,David,White,Fort Worth,TX,2026-04-23,Standard,PH-003
CUS-04156,LOY-004156,Kevin,Reed,Frisco,TX,2024-06-22,Gold,PH-003
CUS-04157,LOY-004157,Linda,Wilson,Dallas,TX,2026-02-24,Standard,PH-005
CUS-04158,LOY-004158,Sophia,Jackson,Frisco,TX,2023-02-06,Gold,PH-005
CUS-04159,LOY-004159,Noah,Hill,Dallas,TX,2025-10-04,Silver,PH-004
CUS-04160,LOY-004160,Laura,Smith,Irving,TX,2023-11-28,Standard,PH-003
CUS-04161,LOY-004161,Sarah,Anderson,Irving,TX,2025-08-20,Silver,PH-001
CUS-04162,LOY-004162,Melissa,Lee,Fort Worth,TX,2022-11-24,Gold,PH-001
CUS-04163,LOY-004163,Noah,Taylor,Frisco,TX,2024-09-03,Gold,PH-001
CUS-04164,LOY-004164,Laura,Anderson,Dallas,TX,2026-01-17,Gold,PH-001
CUS-04165,LOY-004165,Melissa,Carter,Plano,TX,2022-05-22,Gold,PH-001
CUS-04166,LOY-004166,Anthony,Brown,Fort Worth,TX,2025-10-24,Silver,PH-001
CUS-04167,LOY-004167,Anthony,Taylor,Irving,TX,2025-07-19,Silver,PH-002
CUS-04168,LOY-004168,Kevin,Chen,Plano,TX,2022-11-06,Standard,PH-004
CUS-04169,LOY-004169,Marcus,Johnson,Frisco,TX,2025-04-14,Standard,PH-001
CUS-04170,LOY-004170,Melissa,Reed,Fort Worth,TX,2026-01-15,Silver,PH-005
CUS-04171,LOY-004171,Rachel,Smith,Plano,TX,2024-10-16,Standard,PH-001
CUS-04172,LOY-004172,Sophia,Carter,Fort Worth,TX,2023-10-01,Standard,PH-001
CUS-04173,LOY-004173,Robert,Lee,Plano,TX,2024-07-17,Silver,PH-002
CUS-04174,LOY-004174,Brandon,Jackson,Fort Worth,TX,2025-03-02,Gold,PH-002
CUS-04175,LOY-004175,Linda,Thomas,Dallas,TX,2023-03-01,Standard,PH-003
CUS-04176,LOY-004176,Laura,Kim,Fort Worth,TX,2025-09-11,Gold,PH-005
CUS-04177,LOY-004177,Anthony,Reed,Fort Worth,TX,2023-03-04,Standard,PH-004
CUS-04178,LOY-004178,Liam,Johnson,Frisco,TX,2022-07-31,Silver,PH-005
CUS-04179,LOY-004179,John,White,Irving,TX,2024-04-25,Silver,PH-005
CUS-04180,LOY-004180,Jennifer,Patel,Plano,TX,2024-12-08,Standard,PH-001
CUS-04181,LOY-004181,Marcus,Hill,Frisco,TX,2025-09-28,Standard,PH-004
CUS-04182,LOY-004182,Grace,Kim,Plano,TX,2025-12-05,Silver,PH-004
CUS-04183,LOY-004183,Sophia,Miller,Irving,TX,2024-06-30,Standard,PH-003
CUS-04184,LOY-004184,Jennifer,White,Plano,TX,2024-09-26,Standard,PH-003
CUS-04185,LOY-004185,Kevin,Kim,Plano,TX,2023-05-25,Silver,PH-003
CUS-04186,LOY-004186,Mia,Reed,Frisco,TX,2026-03-19,Silver,PH-005
CUS-04187,LOY-004187,Emily,Smith,Frisco,TX,2024-12-19,Silver,PH-005
CUS-04188,LOY-004188,Sophia,Garcia,Irving,TX,2022-11-24,Standard,PH-003
CUS-04189,LOY-004189,Grace,Garcia,Frisco,TX,2025-12-21,Silver,PH-001
CUS-04190,LOY-004190,Amanda,Nguyen,Irving,TX,2025-07-04,Standard,PH-003
CUS-04191,LOY-004191,Amanda,Smith,Fort Worth,TX,2022-09-23,Gold,PH-004
CUS-04192,LOY-004192,Kevin,Reed,Fort Worth,TX,2023-11-15,Standard,PH-002
CUS-04193,LOY-004193,Mia,King,Irving,TX,2026-04-18,Standard,PH-004
CUS-04194,LOY-004194,Laura,Thomas,Irving,TX,2023-01-03,Gold,PH-002
CUS-04195,LOY-004195,Ava,Patel,Dallas,TX,2025-06-11,Silver,PH-005
CUS-04196,LOY-004196,Liam,Martinez,Frisco,TX,2025-11-03,Silver,PH-002
CUS-04197,LOY-004197,Jennifer,Carter,Fort Worth,TX,2022-08-14,Silver,PH-004
CUS-04198,LOY-004198,Grace,Anderson,Frisco,TX,2022-01-09,Standard,PH-002
CUS-04199,LOY-004199,Grace,Martinez,Frisco,TX,2024-10-07,Silver,PH-005
CUS-04200,LOY-004200,Noah,Thomas,Dallas,TX,2023-08-11,Silver,PH-004
CUS-04201,LOY-004201,Ava,Garcia,Irving,TX,2022-10-08,Silver,PH-001
CUS-04202,LOY-004202,Michael,Nguyen,Dallas,TX,2024-07-28,Standard,PH-002
CUS-04203,LOY-004203,Linda,Taylor,Fort Worth,TX,2024-12-20,Standard,PH-001
CUS-04204,LOY-004204,Sophia,Wilson,Fort Worth,TX,2025-10-25,Standard,PH-002
CUS-04205,LOY-004205,John,Wilson,Plano,TX,2025-11-21,Standard,PH-005
CUS-04206,LOY-004206,Noah,Thomas,Frisco,TX,2023-10-11,Standard,PH-004
CUS-04207,LOY-004207,Emily,Reed,Irving,TX,2022-01-25,Silver,PH-002
CUS-04208,LOY-004208,Laura,Taylor,Plano,TX,2025-10-06,Standard,PH-005
CUS-04209,LOY-004209,Laura,Martinez,Dallas,TX,2022-08-20,Standard,PH-002
CUS-04210,LOY-004210,Grace,Carter,Dallas,TX,2022-04-11,Gold,PH-005
CUS-04211,LOY-004211,Sophia,Davis,Frisco,TX,2022-09-17,Silver,PH-003
CUS-04212,LOY-004212,Liam,Johnson,Plano,TX,2023-02-24,Standard,PH-004
CUS-04213,LOY-004213,David,Anderson,Fort Worth,TX,2024-02-20,Standard,PH-005
CUS-04214,LOY-004214,Sarah,Thomas,Fort Worth,TX,2025-05-24,Silver,PH-004
CUS-04215,LOY-004215,Ava,Moore,Dallas,TX,2025-11-29,Standard,PH-004
CUS-04216,LOY-004216,Amanda,Patel,Frisco,TX,2025-05-27,Silver,PH-004
CUS-04217,LOY-004217,Olivia,Carter,Dallas,TX,2025-02-25,Silver,PH-004
CUS-04218,LOY-004218,Daniel,Garcia,Dallas,TX,2022-08-21,Standard,PH-002
CUS-04219,LOY-004219,Daniel,Lopez,Frisco,TX,2026-04-13,Standard,PH-005
